"","ATS.VI","TKA.VI","POST.VI","DOC.VI","AMAG.VI","UQA.VI","LNZ.VI","VER.VI","SEM.VI","WXF.VI","OMV.VI","SBO.VI","RBI.VI","AGR.VI","FLU.VI","WOL.VI","PYT.VI","CAI.VI","EBS.VI","VIG.VI","IIA.VI","STR.VI","ROS.VI","ZAG.VI"
"194",14.31,5.078,32.654999,79.449997,31.495001,7.933,65.400002,12.445,30.17,0.721,25.120001,60.759998,14.015,19.393242,20.105,20.917021,6.94,16.434999,26.01,28.799999,22.790001,21.174999,75.760002,20.475
"195",14.535,5.084,32.465,76.610001,31.969999,7.907,64.57,12.695,29.610001,0.74,24.975,58.34,13.695,19.321129,20.235001,21.249792,6.948,16.5,26.17,28.625,22.65,21.434999,77.68,20.190001
"196",14.335,5.004,31.809999,76.400002,32.244999,7.794,62.869999,12.385,30,0.743,24.605,55.900002,13.725,19.321129,20.4275,21.054882,6.847,16.43,25.59,27.975,22.15,21.120001,76.349998,19.584999
"197",14.155,5.06,31.9,76.75,31.745001,7.771,64.25,12.605,28.825001,0.756,24.775,57.52,13.865,19.393242,20.49,21.145206,6.775,16.5,25.665001,27.93,22.65,20.940001,76,19.690001
"198",14.59,5.132,32.145,79.32,32.189999,7.947,64.699997,12.83,28.870001,0.762,24.924999,55.41,14,19.395727,20.4925,21.154715,6.65,16.594999,25.915001,28.125,23.120001,21.385,76.400002,20.129999
"199",14.775,5.217,31.875,79.32,32.494999,7.954,63.360001,13.3,28.6,0.765,25.465,54.200001,14.095,19.731422,20.584999,21.297331,6.604,16.555,26.32,28.360001,22.959999,21.48,77.059998,20.74
"200",15.035,5.311,31.855,83.769997,32.5,7.998,65.010002,13.365,28.485001,0.769,24.74,51.509998,13.995,20.514711,20.6525,21.287823,6.6,16.775,26.395,28.174999,22.92,21.094999,75.800003,21.27
"201",15.35,5.435,31.68,80.75,31.75,7.99,66.150002,13.545,29.195,0.768,24.834999,51.290001,14.14,20.390381,20.9275,21.287823,6.745,16.700001,26.424999,28.33,22.85,21.055,75.800003,21.309999
"202",15.17,5.606,32.564999,80.5,32,8.131,67.75,13.55,29.450001,0.75,24.91,52.259998,14.2,20.514711,21.1075,21.297331,6.56,17.290001,26.790001,28.545,23.18,20.870001,75.980003,21.25
"203",15.645,5.709,33.195,82.699997,32.5,8.448,69.849998,14.07,30.85,0.76,25.33,53.310001,14.265,20.300861,21.4825,21.6301,6.6,17.610001,27.07,29.190001,23.860001,21.014999,77.25,21.200001
"204",15.645,5.669,33.959999,82.050003,32.5,8.386,69.730003,13.705,31.424999,0.78,25.365,53.220001,14.5,20.206369,21.5,20.874235,6.739,17.58,26.795,29.299999,23.809999,21.245001,78.5,22.299999
"205",15.755,5.59,33.474998,82.339996,32.48,8.29,68.279999,13.07,31.67,0.788,23.879999,52.259998,14.06,20.216316,21.502501,21.4447,6.845,17.475,26.645,28.91,23.48,21.02,78.290001,22.08
"206",15.385,5.608,34.055,83.239998,31.85,8.367,70,13.115,31.799999,0.783,24.18,54.790001,14.155,20.467466,21.637501,21.297331,6.837,17.584999,26.865,29.195,23.52,21.030001,75.809998,21.6
"207",15.435,5.615,34.23,85.360001,33.450001,8.39,70.370003,12.805,31.785,0.788,24.205,54.43,14.035,20.512226,21.5,21.297331,6.77,17.559999,26.690001,29.045,23.15,20.84,76.5,21.02
"208",15.54,5.482,33.099998,85.370003,33.099998,8.451,69.559998,12.87,31.5,0.788,24.200001,54.650002,14.38,20.512226,21.4275,21.316345,6.875,17.834999,26.67,29.120001,23.32,20.885,76.5,20.700001
"209",15.65,5.607,33.549999,88.019997,33,8.508,70.139999,12.96,31.200001,0.777,24.459999,54.759998,14.315,20.589312,21.43,21.535025,7.051,17.620001,26.65,29.305,23.9,20.915001,75,21.385
"210",15.67,5.647,33.424999,87.57,33.5,8.48,70.620003,12.85,31,0.768,25.084999,56.029999,14.46,20.589312,21.3375,21.658625,7.1,17.344999,26.615,29.42,23.65,20.905001,75.900002,21.344999
"211",15.795,5.618,33.720001,86.790001,33.549999,8.423,73.360001,13.865,30.969999,0.773,25.549999,56.669998,14.21,20.514711,21.15,21.549286,7.15,17.360001,25.775,29.075001,23.790001,21.49,75.980003,22.34
"212",15.8,5.59,33.865002,85.68,33.544998,8.409,72.919998,13.85,31,0.758,25.43,55.560001,13.88,20.514711,21.200001,21.6301,7.295,17.415001,25.889999,28.92,23.5,21.504999,75.760002,22.295
"213",15.8,5.59,33.709999,85.190002,33.549999,8.477,73.599998,14,31.485001,0.769,25.905001,55.630001,14.7,20.514711,21.227501,21.858288,7.31,17.665001,28.309999,29.115,23.559999,21.5,75.5,22.645
"214",15.72,5.29,33.779999,84.690002,33,8.425,73.760002,13.85,31.225,0.764,25.674999,55.110001,14.29,20.464979,21.18,21.820255,7.3,17.120001,28.059999,29.305,23.16,21.705,75.559998,21.655001
"215",15.79,5.328,33.099998,86,32.599998,8.4,74.300003,13.6,30.105,0.783,25.785,55.220001,14.005,20.609203,21.370001,21.6301,7.39,17.225,28.5,29.4,22.83,21.705,74.599998,21.780001
"216",15.97,5.271,33.459999,86,32.68,8.399,74.900002,13.595,30.190001,0.784,25.645,55.66,14.235,20.609203,21.424999,21.867794,7.4,17.23,28.6,29.35,22.99,21.440001,75.5,20.725
"217",15.76,5.161,33.764999,87.199997,32.68,8.2,72.239998,13.365,29,0.757,24.985001,51.98,14.005,20.53212,21.502501,21.6301,7.303,16.875,27.940001,28.450001,22.200001,21.41,75.5,20.195
"218",15.2,5.271,33.705002,87.010002,32.68,8.359,74.230003,13.215,30.385,0.759,24.655001,51.869999,13.905,20.507254,21.5,21.867794,7.26,17.09,28.315001,28.645,22.35,21.434999,75.410004,19.725
"219",15.3,5.176,33.674999,86,32.68,8.368,74.739998,13.435,30.115,0.75,24.940001,52.509998,14.13,20.552011,21.375,21.6301,7.25,17.450001,28.200001,28.549999,22.209999,21.290001,74.800003,19.790001
"220",15.345,5.307,33.525002,86.199997,33,8.436,74.599998,13.61,32.5,0.764,25.42,54.279999,14.375,20.512226,21.65,21.6301,7.3,17.75,28.66,29.035,22.610001,21.639999,75.82,19.825001
"221",15.4,5.277,33.935001,85.199997,32.900002,8.476,74.449997,13.685,33.299999,0.751,26.195,56.150002,14.765,20.537092,21.799999,21.810747,7.28,17.525,28.469999,29.385,23.35,22.41,76,19.75
"222",15.5,5.346,34,85.550003,32.400002,8.495,73.989998,13.8,33.299999,0.74,26.48,56.610001,15.165,21.385035,22.3375,21.801241,7.35,17.41,28.655001,29.825001,23.74,22.85,74.400002,19.684999
"223",15.275,5.345,34.205002,90.400002,32.549999,8.5,73.440002,13.71,32.299999,0.749,26.26,53.689999,15.455,21.13637,22.370001,21.820255,7.359,17.35,28.1,29.700001,23.5,22.879999,73.800003,19.485001
"224",15.125,5.277,33.740002,95,32.5,8.603,73.730003,13.405,31.805,0.779,26.205,52.560001,15.69,21.643642,22.424999,21.820255,7.3,17.18,28.945,29.309999,23.540001,23,72.239998,19.334999
"225",14.93,5.226,33.75,93,32.5,8.341,72.349998,13.235,31.5,0.751,26.325001,52.700001,15.005,21.559097,22.305,21.858288,7.296,16.645,28.389999,27.655001,23.709999,22.790001,74.230003,19.184999
"226",15.005,5.242,33.869999,94.650002,32.25,8.434,73.410004,13.055,31.6,0.76,26.275,52.709999,14.89,21.320381,22.2775,21.820255,7.349,16.6,28.02,26.879999,23.35,22.764999,74.190002,19.4
"227",15.4,5.25,33.939999,92.800003,32.5,8.419,73.709999,13.175,32.095001,0.748,26.799999,55.150002,14.96,22.131023,22.1525,21.820255,7.3,16.98,28.145,26.75,23.59,22.6,73.199997,19.66
"228",15.185,5.26,34.169998,91.480003,31.99,8.594,73.790001,13.1,31.75,0.758,26.625,53.939999,14.905,21.85998,22.1875,21.820255,7.37,17.75,28.08,26.865,23.6,23.01,73.209999,20.17
"229",15.1,5.155,33.939999,91.690002,32.450001,8.402,74,13.105,32.25,0.768,27.014999,53.299999,14.81,21.879873,22.125,21.858288,7.45,17.254999,29.040001,26.504999,23.42,23.860001,72,20.639999
"230",15.04,5.214,34.610001,90.5,32.5,8.6,73.5,13.235,32,0.732,27.225,53.16,15.14,22.131023,22.002501,21.535025,7.54,17.68,28.945,26.549999,23.76,23.4,72,21.254999
"231",14.875,5.205,34.5,92.900002,32.494999,8.559,73.5,13.305,31.6,0.727,27.075001,52.970001,15,22.35482,21.907499,21.858288,7.6,17.405001,28.514999,26.514999,23.690001,23.379999,72,21.49
"232",14.35,5.116,34,93,32.485001,8.453,73.589996,13.17,30.895,0.749,26.6,53.779999,14.845,22.349848,21.75,21.782225,7.69,17.09,28.139999,25.725,23.379999,23.15,70.949997,21.57
"233",14.665,5.053,34.005001,92.779999,32,8.373,73.690002,13.095,31.120001,0.752,25.745001,53.52,14.96,22.297626,21.705,21.82501,7.745,16.889999,28.76,25.775,23.030001,23.6,70.5,21
"234",14.825,5.059,34.150002,93.889999,32.349998,8.01,73.239998,12.96,31.5,0.732,25.35,52.450001,14.645,22.131023,21.549999,21.535025,7.699,17.275,28.285,25.855,22.67,23.59,70.410004,20.815001
"235",14.29,5.094,33.57,93.980003,31.9,7.962,69.580002,12.765,31.5,0.681,25.41,50.639999,13.85,22.131023,21.487499,21.772717,7.69,16.889999,27.504999,25.545,22.27,23.684999,70,22.455
"236",14.25,5.026,33.514999,90,31.9,7.877,70.139999,12.455,31.415001,0.693,26.205,51.279999,14.075,21.964418,21.514999,23.293955,7.65,17.23,27.110001,25.684999,22.200001,23.75,67.269997,23.004999
"237",13.81,4.995,33.169998,88.82,31.9,7.891,70.419998,12.2,31.1,0.69,25.325001,49.535,13.505,22.178268,21.342501,23.293955,7.63,16.969999,26.940001,25.355,21.26,23.5,66.599998,23.004999
"238",13.795,4.876,32.735001,89.150002,31.5,7.551,69.389999,12.05,30.059999,0.67,24.360001,48.474998,13.32,21.230862,21.02,23.959497,7.58,16.764999,26.709999,24.91,20.370001,23.52,67.5,22.455
